Id,SalePrice
1863,319794.48
1864,319808.58
1865,342244.92
1866,343171.4
1867,243184.47
1868,294768.96
1869,224043.22
1870,235120.68
1871,261826.47
1872,195257.7
1873,240511.99
1874,143069.19
1875,194916.66
1876,189213.63
1877,215295.94
1878,211045.32
1879,128508.05
1880,133970.38
1881,249483.16
1882,263808.04
1883,202102.41
1884,214709.23
1885,234674.09
1886,291844.72
1887,226587.39
1888,270141.08
1889,180224.01
1890,93940.71
1891,132638.95
1892,94708.1
1893,137408.22
1894,111840.8
1895,123465.46
1896,115427.28
1897,91584.04
1898,114903.42
1899,164083.75
1900,137709.87
1901,146827.09
1902,111926.77
1903,202554.73
1904,133139.58
1905,185434.72
1906,132665.41
1907,201897.23
1908,113473.41
1909,161747.46
1910,132490.27
1911,194649.62
1912,285267.66
1913,171132.79
1914,58021.43
1915,315852.41
1916,79079.07
1917,261648.85
1918,135741.03
1919,182266.56
1920,165872.35
1921,356574.29
1922,327022.12
1923,238668.58
1924,206755.18
1925,222667.39
1926,364271.44
1927,131810.57
1928,167464.57
1929,125109.51
1930,139493.42
1931,150974.7
1932,148393.18
1933,185774.68
1934,164060.17
1935,167664.94
1936,184101.23
1937,179756.39
1938,190332.89
1939,236328.71
1940,193774.23
1941,169890.2
1942,197640.3
1943,215248.31
1944,325862.14
1945,359058.78
1946,183408.21
1947,308528.47
1948,175046.48
1949,268788.44
1950,203172.3
1951,270495.41
1952,221730.8
1953,194612.05
1954,193865.03
1955,117067.58
1956,319529.1
1957,157920.88
1958,290712.78
1959,157461.36
1960,107230.16
1961,138974.53
1962,90427.33
1963,100834.72
1964,92410.89
1965,149658.55
1966,148906.54
1967,273379.61
1968,363702.33
1969,357580.84
1970,366550.09
1971,434669.04
1972,354677.09
1973,296068.71
1974,330866.19
1975,424117.77
1976,252382.36
1977,310368.03
1978,316443.81
1979,307518.85
1980,169217.19
1981,324145.71
1982,216249.19
1983,204166.66
1984,182063.95
1985,214307.44
1986,210414.92
1987,200371.35
1988,188063.9
1989,215566.06
1990,228300.91
1991,207236.14
1992,221588.13
1993,195761.63
1994,245197.88
1995,183780.03
1996,246845.86
1997,321499.48
1998,272097.37
1999,264787.09
2000,297508.98
2001,283352.27
2002,265849.33
2003,259710.86
2004,282757.13
2005,251366.86
2006,220031.24
2007,256779.7
2008,211371.25
2009,214460.24
2010,218825.67
2011,148259.91
2012,187634.38
2013,193223.65
2014,205634.45
2015,224275.45
2016,206402.0
2017,215161.9
2018,115384.85
2019,135988.1
2020,68702.89
2021,100355.2
2022,175224.52
2023,167332.28
2024,292257.37
2025,321168.06
2026,178329.74
2027,165271.44
2028,167553.88
2029,164628.27
2030,276790.5
2031,252540.08
2032,284298.26
2033,269524.2
2034,185777.71
2035,201809.53
2036,212415.68
2037,214270.13
2038,335226.13
2039,239094.19
2040,328799.12
2041,307361.67
2042,209894.55
2043,172292.0
2044,178968.48
2045,206504.91
2046,133801.15
2047,139231.41
2048,154782.79
2049,139340.22
2050,187595.71
2051,107546.73
2052,127232.15
2053,145660.32
2054,74443.32
2055,169565.95
2056,162033.96
2057,110033.37
2058,205042.78
2059,128754.07
2060,175222.52
2061,179935.82
2062,117806.58
2063,123144.37
2064,121147.53
2065,148838.39
2066,166421.02
2067,107515.25
2068,137697.13
2069,72055.74
2070,108200.65
2071,86664.84
2072,140876.57
2073,136735.34
2074,171166.13
2075,143930.1
2076,135549.35
2077,146351.55
2078,108892.04
2079,145030.47
2080,125809.69
2081,128080.04
2082,113139.69
2083,151065.68
2084,102121.56
2085,104586.31
2086,117348.01
2087,121252.37
2088,75707.78
2089,95985.51
2090,136766.53
2091,59046.22
2092,127795.09
2093,172533.62
2094,132403.51
2095,115391.67
2096,86748.46
2097,116401.07
2098,155864.92
2099,18597.22
2100,56787.89
2101,116026.3
2102,147582.37
2103,82921.85
2104,140086.2
2105,151868.18
2106,44226.32
2107,213901.06
2108,135024.21
2109,101386.24
2110,115554.91
2111,139108.05
2112,131662.35
2113,122546.11
2114,111472.74
2115,167259.74
2116,93652.65
2117,140349.24
2118,128154.94
2119,101645.24
2120,125548.02
2121,65389.92
2122,92796.29
2123,61193.31
2124,179172.46
2125,149341.89
2126,148435.31
2127,155189.15
2128,150437.05
2129,115462.09
2130,132952.54
2131,143654.2
2132,89763.03
2133,123449.52
2134,131116.62
2135,119620.55
2136,29366.0
2137,104707.59
2138,158196.06
2139,161406.97
2140,143109.63
2141,167252.54
2142,117922.76
2143,151255.32
2144,79088.75
2145,134121.16
2146,169181.14
2147,104005.2
2148,151707.95
2149,172216.06
2150,216064.38
2151,136914.37
2152,172501.3
2153,207174.04
2154,109729.04
2155,141052.97
2156,274580.82
2157,232941.22
2158,245053.64
2159,235180.74
2160,199188.89
2161,253369.87
2162,336542.92
2163,349557.02
2164,248926.31
2165,186553.15
2166,160459.0
2167,214005.7
2168,199193.41
2169,207473.56
2170,222890.53
2171,165212.56
2172,144194.45
2173,173857.73
2174,225653.56
2175,276213.24
2176,301601.58
2177,250823.05
2178,228668.66
2179,142794.96
2180,204763.32
2181,198986.79
2182,216526.49
2183,203775.36
2184,122459.61
2185,115615.73
2186,159497.98
2187,174161.1
2188,172472.26
2189,309818.09
2190,58672.1
2191,52470.16
2192,59584.12
2193,122374.03
2194,77182.5
2195,89377.72
2196,125952.4
2197,112460.91
2198,157629.93
2199,195598.32
2200,136171.3
2201,142187.65
2202,228407.0
2203,136169.87
2204,149595.71
2205,94751.11
2206,135687.57
2207,177240.72
2208,211187.76
2209,180366.55
2210,126719.94
2211,122677.04
2212,138234.66
2213,107454.37
2214,163153.59
2215,95920.63
2216,143685.18
2217,52514.97
2218,65866.96
2219,78078.4
2220,72812.31
2221,315852.41
2222,285127.19
2223,284657.33
2224,224368.55
2225,128563.77
2226,180312.1
2227,219793.64
2228,274644.82
2229,247504.82
2230,148454.08
2231,220478.32
2232,177091.9
2233,197426.18
2234,272563.92
2235,251680.34
2236,255392.43
2237,308636.33
2238,194629.2
2239,105743.31
2240,172976.76
2241,140531.86
2242,112113.86
2243,130271.87
2244,106928.85
2245,107938.68
2246,143922.7
2247,109955.15
2248,112327.56
2249,118439.64
2250,123785.4
2251,107981.25
2252,171691.42
2253,148666.09
2254,179473.79
2255,190422.7
2256,199901.06
2257,209614.04
2258,176315.54
2259,178419.59
2260,142769.09
2261,202850.83
2262,209965.4
2263,351547.79
2264,398638.78
2265,126866.66
2266,279293.94
2267,303349.66
2268,389706.85
2269,174294.1
2270,206955.7
2271,216094.35
2272,239575.36
2273,172477.63
2274,177338.05
2275,148543.6
2276,204122.49
2277,190005.73
2278,150692.3
2279,137868.13
2280,96367.72
2281,176217.65
2282,187290.89
2283,104097.89
2284,129719.67
2285,142064.92
2286,126866.04
2287,350867.61
2288,270084.28
2289,293058.89
2290,390060.93
2291,326924.78
2292,383049.27
2293,393306.03
2294,359429.39
2295,417263.6
2296,242055.91
2297,344241.76
2298,342832.49
2299,339992.9
2300,308107.94
2301,323393.69
2302,241994.58
2303,241448.07
2304,236226.47
2305,198795.49
2306,197900.32
2307,203634.41
2308,207583.41
2309,306093.31
2310,204720.62
2311,199940.01
2312,190174.47
2313,192008.19
2314,191281.43
2315,194487.93
2316,228026.06
2317,192611.65
2318,195173.29
2319,193048.91
2320,191143.77
2321,232561.84
2322,205825.89
2323,195154.08
2324,201757.16
2325,228011.31
2326,190623.09
2327,222685.96
2328,237394.19
2329,190960.18
2330,182265.31
2331,304720.99
2332,361354.21
2333,300338.41
2334,253160.23
2335,281964.57
2336,283463.35
2337,201933.09
2338,253601.53
2339,231081.2
2340,381887.24
2341,206478.68
2342,243351.24
2343,229860.72
2344,237083.89
2345,236793.05
2346,215039.62
2347,198849.11
2348,247426.13
2349,175674.22
2350,324974.91
2351,275736.98
2352,257578.5
2353,253928.15
2354,131823.87
2355,155700.04
2356,172189.71
2357,204141.5
2358,209426.73
2359,115781.14
2360,127631.94
2361,140968.59
2362,270040.11
2363,173935.2
2364,199266.5
2365,234615.3
2366,185245.55
2367,216935.21
2368,213039.59
2369,205110.47
2370,163741.15
2371,178553.29
2372,202182.44
2373,303739.69
2374,300308.71
2375,246465.98
2376,271816.56
2377,317764.84
2378,147598.17
2379,212300.17
2380,166000.43
2381,169116.14
2382,217422.8
2383,201047.1
2384,251337.3
2385,173978.63
2386,131250.96
2387,138999.4
2388,105271.88
2389,125908.51
2390,152388.82
2391,136567.6
2392,111789.47
2393,165650.68
2394,127161.67
2395,207438.8
2396,142220.5
2397,221758.84
2398,121003.83
2399,70404.89
2400,66941.6
2401,107654.26
2402,139601.93
2403,140503.38
2404,142011.3
2405,167119.84
2406,152303.82
2407,137853.21
2408,161149.76
2409,121142.53
2410,169889.21
2411,107444.65
2412,149620.57
2413,128019.61
2414,162386.84
2415,127675.15
2416,137872.49
2417,131909.81
2418,131710.17
2419,138785.58
2420,115231.88
2421,135545.34
2422,95083.43
2423,132680.14
2424,149992.28
2425,200540.41
2426,120260.88
2427,137912.74
2428,179540.71
2429,102927.69
2430,132962.21
2431,97533.68
2432,139541.6
2433,139977.78
2434,135412.97
2435,146517.64
2436,95762.31
2437,106556.16
2438,116854.08
2439,107106.87
2440,129565.45
2441,149005.71
2442,86506.62
2443,130018.17
2444,116435.97
2445,103426.63
2446,135512.52
2447,210467.7
2448,140755.68
2449,113153.21
2450,156867.08
2451,113916.11
2452,201110.85
2453,79900.83
2454,86105.73
2455,115682.81
2456,143747.92
2457,107669.33
2458,122516.18
2459,103985.01
2460,151822.21
2461,126130.8
2462,119042.09
2463,142278.59
2464,178844.68
2465,128899.57
2466,137023.04
2467,174298.98
2468,87927.6
2469,83417.13
2470,187978.06
2471,206447.08
2472,163203.84
2473,100922.64
2474,43860.28
2475,214725.91
2476,97727.07
2477,104763.7
2478,151812.9
2479,112834.66
2480,152493.95
2481,130649.67
2482,115217.83
2483,104741.81
2484,130307.61
2485,133621.57
2486,152431.03
2487,190267.63
2488,176840.51
2489,155727.76
2490,137842.32
2491,96002.78
2492,188358.18
2493,159358.66
2494,148838.23
2495,86371.18
2496,223809.54
2497,161437.56
2498,89838.07
2499,74096.2
2500,113902.93
2501,155258.17
2502,145608.1
2503,95102.88
2504,169315.18
2505,229325.76
2506,253137.9
2507,278870.96
2508,257238.17
2509,221496.12
2510,220694.51
2511,186320.77
2512,215016.22
2513,244545.98
2514,290971.27
2515,136172.81
2516,184016.97
2517,133974.61
2518,152922.87
2519,233695.52
2520,223944.55
2521,203537.12
2522,226234.41
2523,119469.28
2524,140425.99
2525,138285.33
2526,153312.83
2527,139762.61
2528,124115.09
2529,150072.89
2530,126813.25
2531,233922.37
2532,234799.13
2533,207771.75
2534,239742.97
2535,276197.38
2536,228540.55
2537,245884.49
2538,193911.43
2539,209569.69
2540,186415.83
2541,201021.38
2542,174931.95
2543,117896.03
2544,111450.85
2545,148039.81
2546,128530.25
2547,159634.58
2548,165175.4
2549,149259.73
2550,540406.52
2551,143575.49
2552,149394.23
2553,71344.1
2554,82259.45
2555,111503.74
2556,90908.88
2557,97396.02
2558,170158.54
2559,127631.64
2560,129119.73
2561,153781.16
2562,136071.84
2563,139528.2
2564,191986.77
2565,100176.74
2566,109218.58
2567,84974.62
2568,157967.13
2569,193543.41
2570,126712.07
2571,166164.57
2572,172569.78
2573,181185.57
2574,281479.14
2575,151649.99
2576,129552.61
2577,171914.9
2578,82092.1
2579,10094.13
2580,96169.84
2581,122524.61
2582,152737.86
2583,254571.71
2584,179935.98
2585,191392.4
2586,236822.98
2587,204252.81
2588,134088.27
2589,164841.76
2590,218528.43
2591,236623.55
2592,211470.41
2593,268756.39
2594,203477.28
2595,239375.55
2596,297199.97
2597,203127.28
2598,283658.85
2599,354159.83
2600,134927.53
2601,169450.37
2602,71779.92
2603,87675.61
2604,69018.16
2605,64519.83
2606,159534.43
2607,222466.24
2608,206841.83
2609,185654.97
2610,104885.14
2611,121558.01
2612,161621.76
2613,141320.22
2614,113323.91
2615,167354.05
2616,162621.39
2617,177278.21
2618,232206.65
2619,190328.68
2620,177958.14
2621,177064.83
2622,190783.44
2623,240072.77
2624,282043.27
2625,256295.27
2626,171190.75
2627,170882.75
2628,384440.53
2629,439919.73
2630,325090.98
2631,405661.42
2632,366475.2
2633,271654.83
2634,368186.62
2635,169043.27
2636,185891.58
2637,212352.45
2638,276349.97
2639,171830.69
2640,147935.76
2641,98345.44
2642,192408.83
2643,104099.23
2644,115653.94
2645,102021.1
2646,89406.07
2647,102587.72
2648,146043.16
2649,160131.27
2650,140038.36
2651,146554.48
2652,358801.41
2653,243463.19
2654,239207.99
2655,366839.24
2656,312129.96
2657,340634.2
2658,314430.28
2659,309058.39
2660,350922.8
2661,319827.57
2662,344689.02
2663,263024.48
2664,300493.59
2665,319718.48
2666,278907.05
2667,187575.51
2668,194755.64
2669,188298.02
2670,281992.56
2671,196674.79
2672,203079.79
2673,199884.65
2674,196490.56
2675,168668.59
2676,222512.16
2677,191892.26
2678,260277.01
2679,272157.34
2680,272398.08
2681,378945.01
2682,311509.36
2683,433236.67
2684,298046.68
2685,316975.09
2686,244004.94
2687,286102.31
2688,216261.62
2689,211779.63
2690,359868.37
2691,199388.8
2692,138905.15
2693,210232.85
2694,145651.66
2695,207321.08
2696,202278.67
2697,186251.89
2698,224792.9
2699,178976.99
2700,158533.97
2701,171624.22
2702,124495.09
2703,144581.23
2704,136236.27
2705,110656.38
2706,108037.22
2707,137644.26
2708,118720.49
2709,102864.5
2710,119825.94
2711,263330.66
2712,336150.0
2713,176192.37
2714,167367.5
2715,166129.32
2716,155385.02
2717,201122.35
2718,228399.13
2719,118876.59
2720,196068.25
2721,131325.33
2722,175752.33
2723,181962.88
2724,122080.14
2725,125740.29
2726,127962.96
2727,130782.88
2728,193706.38
2729,142209.71
2730,137861.83
2731,139804.94
2732,128999.97
2733,147271.9
2734,135737.84
2735,127957.45
2736,126650.87
2737,105407.58
2738,130346.22
2739,155021.01
2740,134493.16
2741,160258.81
2742,160033.45
2743,140496.96
2744,158116.44
2745,149628.95
2746,122203.84
2747,181833.07
2748,121300.39
2749,128428.33
2750,103858.11
2751,126841.16
2752,207583.58
2753,145830.83
2754,186506.52
2755,141810.61
2756,61857.13
2757,57203.76
2758,94532.11
2759,156348.17
2760,129811.53
2761,135550.48
2762,128720.4
2763,186105.73
2764,190674.34
2765,255727.12
2766,115505.08
2767,64970.91
2768,98909.84
2769,127752.7
2770,154949.48
2771,99606.38
2772,81937.23
2773,191306.1
2774,137322.54
2775,116889.16
2776,145972.08
2777,160376.1
2778,123264.83
2779,126940.36
2780,86612.9
2781,79034.4
2782,79685.96
2783,90658.03
2784,112712.44
2785,151097.52
2786,74365.91
2787,140707.36
2788,76571.35
2789,169709.44
2790,101546.52
2791,102791.0
2792,68370.33
2793,143479.65
2794,82007.52
2795,116804.21
2796,80041.47
2797,215000.79
2798,114988.14
2799,140283.71
2800,72175.75
2801,107934.08
2802,133801.34
2803,152976.96
2804,125316.49
2805,96072.32
2806,85070.84
2807,175823.14
2808,159364.12
2809,122373.47
2810,120396.2
2811,167774.81
2812,162187.41
2813,164147.4
2814,146617.03
2815,106209.9
2816,239576.14
2817,156718.78
2818,136571.53
2819,179821.13
2820,130946.35
2821,101359.09
2822,191900.02
2823,302347.08
2824,148650.44
2825,160049.37
2826,133107.23
2827,132903.29
2828,254898.96
2829,248516.04
2830,212064.43
2831,196858.08
2832,232884.58
2833,300181.45
2834,217362.71
2835,219340.15
2836,208865.89
2837,154024.12
2838,131239.13
2839,188815.82
2840,194646.71
2841,212833.63
2842,232808.67
2843,170510.01
2844,163132.26
2845,105556.36
2846,215069.09
2847,200554.08
2848,228767.74
2849,212027.89
2850,286413.7
2851,229185.84
2852,228634.99
2853,235882.23
2854,157258.63
2855,206528.32
2856,202295.51
2857,210028.05
2858,212654.16
2859,96165.59
2860,111810.61
2861,131060.04
2862,222835.52
2863,148901.76
2864,267581.39
2865,134112.38
2866,157866.66
2867,107860.13
2868,114745.54
2869,83931.42
2870,116913.68
2871,75087.89
2872,3758.55
2873,100085.25
2874,174229.75
2875,104773.44
2876,194310.95
2877,131575.6
2878,151667.03
2879,104664.52
2880,115805.0
2881,109024.28
2882,166233.43
2883,188827.65
2884,190461.31
2885,162521.15
2886,206627.75
2887,110635.06
2888,150438.63
2889,45624.05
2890,89111.72
2891,146008.33
2892,24735.77
2893,81945.18
2894,48873.52
2895,317973.18
2896,277629.28
2897,235039.36
2898,150745.15
2899,240992.57
2900,137815.46
2901,236103.4
2902,215150.58
2903,301313.28
2904,334324.28
2905,57065.12
2906,209823.15
2907,117418.41
2908,124053.75
2909,150994.83
2910,70340.44
2911,69325.33
2912,160397.95
2913,67647.02
2914,61366.83
2915,69598.25
2916,67235.27
2917,137226.81
2918,106099.02
2919,246088.64
