id,loan_status,probability
58776,0,0.4713
58777,0,0.0097
58778,0,0.0183
58779,0,0.0357
58780,0,0.0128
58781,0,0.0165
58782,0,0.077
58783,0,0.0283
58784,0,0.0115
58785,0,0.0057
58786,0,0.0708
58787,0,0.0514
58788,0,0.1274
58789,0,0.0351
58790,0,0.0308
58791,0,0.0811
58792,0,0.0022
58793,0,0.0402
58794,0,0.0106
58795,0,0.0226
58796,0,0.0235
58797,0,0.0305
58798,0,0.0925
58799,1,0.7911
58800,0,0.0317
58801,0,0.0037
58802,1,0.8393
58803,0,0.2652
58804,0,0.3383
58805,1,0.9199
58806,0,0.0562
58807,0,0.0112
58808,0,0.0277
58809,1,0.9428
58810,1,0.9512
58811,0,0.0201
58812,0,0.0491
58813,0,0.0103
58814,0,0.0191
58815,0,0.0084
58816,0,0.0203
58817,0,0.0026
58818,0,0.0371
58819,0,0.0665
58820,0,0.0035
58821,0,0.0339
58822,0,0.0036
58823,0,0.1581
58824,0,0.0283
58825,0,0.0015
58826,0,0.1761
58827,0,0.0275
58828,0,0.004
58829,0,0.1408
58830,0,0.0337
58831,0,0.1769
58832,0,0.0266
58833,0,0.0058
58834,0,0.0105
58835,1,0.9632
58836,0,0.0475
58837,0,0.0681
58838,0,0.0099
58839,0,0.0017
58840,0,0.0111
58841,1,0.9449
58842,0,0.0031
58843,0,0.018
58844,0,0.0553
58845,0,0.2007
58846,0,0.0014
58847,1,0.9269
58848,0,0.1367
58849,0,0.2196
58850,0,0.0283
58851,0,0.0502
58852,0,0.2327
58853,0,0.038
58854,1,0.9807
58855,0,0.2861
58856,0,0.0026
58857,0,0.0512
58858,0,0.1499
58859,0,0.0176
58860,0,0.0096
58861,0,0.0524
58862,0,0.1717
58863,0,0.2222
58864,0,0.0159
58865,0,0.3592
58866,0,0.016
58867,0,0.0008
58868,0,0.0273
58869,0,0.0097
58870,0,0.1348
58871,0,0.0065
58872,0,0.0255
58873,0,0.0115
58874,1,0.972
58875,0,0.0113
58876,0,0.0112
58877,0,0.003
58878,0,0.0211
58879,0,0.0062
58880,0,0.0728
58881,0,0.0373
58882,0,0.0033
58883,0,0.2855
58884,0,0.2159
58885,0,0.1586
58886,0,0.0033
58887,1,0.9515
58888,0,0.3875
58889,1,0.9652
58890,0,0.101
58891,0,0.2464
58892,0,0.0269
58893,0,0.0246
58894,0,0.0487
58895,0,0.0063
58896,0,0.0033
58897,0,0.0346
58898,0,0.1021
58899,1,0.9418
58900,0,0.0216
58901,0,0.0891
58902,0,0.1111
58903,0,0.005
58904,0,0.0406
58905,0,0.0058
58906,0,0.0708
58907,0,0.0649
58908,0,0.0064
58909,0,0.0348
58910,0,0.0025
58911,0,0.0117
58912,0,0.0034
58913,0,0.2159
58914,0,0.0091
58915,0,0.0216
58916,0,0.0229
58917,0,0.0342
58918,0,0.0137
58919,0,0.0064
58920,0,0.2704
58921,0,0.0057
58922,0,0.0346
58923,0,0.0085
58924,0,0.1437
58925,0,0.0136
58926,0,0.1118
58927,0,0.0208
58928,0,0.1087
58929,0,0.0029
58930,0,0.0136
58931,1,0.9556
58932,1,0.8764
58933,0,0.2691
58934,0,0.0405
58935,0,0.0153
58936,0,0.032
58937,0,0.0155
58938,0,0.0219
58939,0,0.0058
58940,0,0.0139
58941,1,0.9637
58942,1,0.9278
58943,0,0.041
58944,0,0.0309
58945,0,0.0286
58946,0,0.0302
58947,0,0.0112
58948,0,0.0183
58949,0,0.0075
58950,0,0.3394
58951,0,0.1431
58952,0,0.0075
58953,0,0.0091
58954,1,0.9597
58955,0,0.0187
58956,0,0.0035
58957,1,0.9843
58958,1,0.9898
58959,0,0.0411
58960,0,0.0268
58961,0,0.0052
58962,0,0.1833
58963,0,0.0334
58964,0,0.0383
58965,0,0.0267
58966,0,0.0228
58967,0,0.0087
58968,0,0.0082
58969,0,0.2206
58970,0,0.0036
58971,0,0.1199
58972,0,0.056
58973,1,0.9654
58974,0,0.0644
58975,0,0.0586
58976,0,0.037
58977,0,0.0416
58978,0,0.0321
58979,0,0.0184
58980,0,0.0166
58981,0,0.0027
58982,0,0.0087
58983,0,0.0091
58984,0,0.0287
58985,0,0.0267
58986,1,0.9644
58987,0,0.0084
58988,0,0.0451
58989,0,0.0227
58990,0,0.0028
58991,0,0.0195
58992,0,0.0119
58993,0,0.0034
58994,0,0.0153
58995,1,0.9862
58996,0,0.0307
58997,1,0.9003
58998,0,0.0055
58999,0,0.0162
59000,0,0.0928
59001,0,0.0622
59002,0,0.0764
59003,0,0.0588
59004,0,0.0538
59005,0,0.0078
59006,0,0.0212
59007,0,0.0267
59008,1,0.9732
59009,0,0.0172
59010,0,0.0081
59011,0,0.013
59012,0,0.0196
59013,0,0.0053
59014,0,0.0104
59015,0,0.084
59016,0,0.0123
59017,0,0.0181
59018,0,0.0385
59019,0,0.0129
59020,0,0.0054
59021,0,0.0227
59022,0,0.0771
59023,1,0.9519
59024,0,0.0262
59025,1,0.9794
59026,0,0.0218
59027,0,0.0136
59028,0,0.0311
59029,0,0.0193
59030,0,0.0078
59031,1,0.641
59032,1,0.5304
59033,0,0.1503
59034,0,0.0646
59035,0,0.0121
59036,0,0.0701
59037,0,0.1081
59038,0,0.0102
59039,0,0.0299
59040,0,0.0143
59041,0,0.0172
59042,0,0.0706
59043,1,0.9477
59044,0,0.0071
59045,0,0.0209
59046,0,0.2085
59047,0,0.2544
59048,0,0.0153
59049,0,0.0222
59050,0,0.01
59051,0,0.0439
59052,0,0.0057
59053,0,0.0291
59054,0,0.0562
59055,0,0.0485
59056,0,0.0066
59057,1,0.9104
59058,0,0.0099
59059,0,0.2166
59060,0,0.0035
59061,0,0.005
59062,0,0.0186
59063,0,0.0026
59064,0,0.0188
59065,0,0.0019
59066,0,0.0428
59067,0,0.006
59068,0,0.0324
59069,0,0.0342
59070,0,0.009
59071,0,0.1166
59072,0,0.0189
59073,1,0.956
59074,0,0.0281
59075,0,0.0568
59076,0,0.0404
59077,1,0.9772
59078,0,0.0961
59079,0,0.0382
59080,0,0.0079
59081,0,0.0149
59082,0,0.037
59083,0,0.006
59084,0,0.0033
59085,0,0.0444
59086,0,0.0734
59087,0,0.0353
59088,0,0.0612
59089,0,0.0514
59090,0,0.0593
59091,0,0.0018
59092,0,0.1202
59093,0,0.0188
59094,0,0.0111
59095,0,0.0016
59096,1,0.9609
59097,0,0.0786
59098,0,0.0276
59099,0,0.0126
59100,0,0.008
59101,0,0.0108
59102,0,0.0417
59103,0,0.0346
59104,0,0.0038
59105,0,0.0448
59106,0,0.0028
59107,0,0.073
59108,0,0.0459
59109,0,0.0426
59110,0,0.0183
59111,0,0.0101
59112,0,0.0199
59113,1,0.9547
59114,0,0.0495
59115,0,0.1471
59116,0,0.0037
59117,0,0.0095
59118,0,0.025
59119,0,0.0112
59120,0,0.005
59121,0,0.0067
59122,0,0.0361
59123,1,0.983
59124,1,0.914
59125,0,0.0489
59126,1,0.9041
59127,0,0.0118
59128,0,0.0193
59129,0,0.0107
59130,0,0.012
59131,0,0.0388
59132,0,0.1173
59133,1,0.808
59134,0,0.0347
59135,0,0.0009
59136,0,0.0122
59137,0,0.0335
59138,0,0.0152
59139,0,0.0053
59140,0,0.0421
59141,1,0.9744
59142,0,0.2181
59143,0,0.0201
59144,0,0.0142
59145,0,0.0446
59146,0,0.1077
59147,0,0.0554
59148,0,0.0184
59149,0,0.0262
59150,0,0.0114
59151,0,0.0193
59152,0,0.0425
59153,0,0.0032
59154,0,0.0602
59155,0,0.0626
59156,0,0.1062
59157,0,0.0166
59158,0,0.0472
59159,0,0.0149
59160,0,0.0405
59161,0,0.0096
59162,0,0.0096
59163,0,0.0227
59164,0,0.0287
59165,0,0.1045
59166,0,0.0039
59167,0,0.0233
59168,0,0.1825
59169,1,0.9349
59170,0,0.0184
59171,0,0.0085
59172,0,0.1459
59173,0,0.0044
59174,0,0.0132
59175,0,0.0082
59176,0,0.0557
59177,0,0.0125
59178,0,0.0065
59179,0,0.0072
59180,0,0.1264
59181,0,0.1124
59182,1,0.9667
59183,0,0.0178
59184,0,0.0664
59185,0,0.1216
59186,0,0.0219
59187,0,0.0077
59188,0,0.0284
59189,0,0.019
59190,0,0.0059
59191,0,0.0303
59192,0,0.1874
59193,0,0.0077
59194,0,0.1022
59195,0,0.0305
59196,0,0.02
59197,0,0.038
59198,0,0.085
59199,0,0.0033
59200,1,0.9882
59201,0,0.0079
59202,0,0.0171
59203,1,0.5743
59204,0,0.0143
59205,0,0.0193
59206,0,0.0058
59207,0,0.0245
59208,0,0.0078
59209,0,0.0048
59210,0,0.0196
59211,0,0.0417
59212,0,0.0336
59213,0,0.0976
59214,0,0.0464
59215,0,0.0078
59216,0,0.0497
59217,0,0.0042
59218,0,0.0042
59219,0,0.0069
59220,1,0.8179
59221,1,0.8793
59222,0,0.0157
59223,0,0.0184
59224,0,0.3588
59225,0,0.0099
59226,0,0.0061
59227,0,0.0973
59228,0,0.2234
59229,0,0.0019
59230,0,0.0075
59231,0,0.003
59232,0,0.11
59233,0,0.0172
59234,0,0.0445
59235,0,0.0051
59236,0,0.2084
59237,0,0.032
59238,0,0.0086
59239,0,0.3204
59240,0,0.007
59241,0,0.0256
59242,0,0.0661
59243,1,0.9774
59244,0,0.0169
59245,1,0.9297
59246,0,0.0307
59247,0,0.0528
59248,0,0.0054
59249,0,0.1294
59250,0,0.2768
59251,0,0.0491
59252,0,0.0161
59253,0,0.0508
59254,0,0.024
59255,0,0.0057
59256,0,0.0015
59257,1,0.9869
59258,0,0.0114
59259,1,0.9824
59260,0,0.0183
59261,0,0.019
59262,0,0.0719
59263,0,0.0009
59264,0,0.0485
59265,0,0.4812
59266,0,0.0409
59267,0,0.1823
59268,0,0.0393
59269,0,0.0062
59270,1,0.9844
59271,0,0.0048
59272,1,0.9676
59273,0,0.0244
59274,0,0.0804
59275,0,0.0131
59276,0,0.0452
59277,0,0.0073
59278,0,0.0516
59279,0,0.0073
59280,0,0.014
59281,0,0.0448
59282,0,0.011
59283,0,0.0103
59284,0,0.0046
59285,0,0.036
59286,0,0.0338
59287,0,0.0478
59288,1,0.9795
59289,0,0.008
59290,0,0.041
59291,0,0.0417
59292,0,0.0011
59293,0,0.0121
59294,1,0.973
59295,0,0.2259
59296,0,0.0064
59297,0,0.0143
59298,0,0.0261
59299,0,0.0241
59300,0,0.0516
59301,0,0.0141
59302,0,0.0323
59303,0,0.0434
59304,0,0.0425
59305,0,0.157
59306,0,0.0138
59307,0,0.018
59308,0,0.0098
59309,0,0.015
59310,0,0.0086
59311,0,0.0986
59312,0,0.0821
59313,1,0.9342
59314,0,0.251
59315,0,0.0077
59316,0,0.2608
59317,0,0.0363
59318,0,0.0163
59319,0,0.0496
59320,0,0.0158
59321,0,0.0441
59322,0,0.0966
59323,0,0.0484
59324,1,0.838
59325,0,0.0332
59326,0,0.0185
59327,0,0.0494
59328,0,0.0277
59329,0,0.0248
59330,0,0.0725
59331,0,0.1035
59332,0,0.0082
59333,0,0.005
59334,0,0.0413
59335,0,0.0179
59336,0,0.0485
59337,0,0.0139
59338,0,0.0488
59339,0,0.1705
59340,1,0.6432
59341,0,0.0742
59342,0,0.0448
59343,0,0.006
59344,0,0.0505
59345,0,0.0165
59346,0,0.0111
59347,0,0.1074
59348,0,0.0113
59349,0,0.0489
59350,0,0.0199
59351,0,0.0388
59352,0,0.0797
59353,1,0.9721
59354,1,0.9401
59355,0,0.0019
59356,0,0.0082
59357,0,0.011
59358,0,0.0269
59359,0,0.0395
59360,1,0.9676
59361,0,0.0069
59362,0,0.1172
59363,0,0.0029
59364,0,0.005
59365,0,0.0067
59366,0,0.0097
59367,0,0.0391
59368,1,0.9399
59369,0,0.0253
59370,0,0.0079
59371,0,0.0228
59372,0,0.2902
59373,0,0.0365
59374,0,0.013
59375,1,0.9652
59376,1,0.7669
59377,0,0.0249
59378,0,0.1088
59379,0,0.0188
59380,0,0.0456
59381,0,0.0084
59382,0,0.0887
59383,1,0.9606
59384,0,0.0177
59385,0,0.0198
59386,0,0.0711
59387,1,0.9786
59388,0,0.1639
59389,0,0.0575
59390,0,0.0814
59391,0,0.0604
59392,0,0.2362
59393,1,0.9533
59394,1,0.9237
59395,0,0.0926
59396,0,0.0148
59397,0,0.0131
59398,0,0.0089
59399,0,0.0185
59400,0,0.0267
59401,0,0.0334
59402,0,0.0726
59403,0,0.0169
59404,0,0.0226
59405,0,0.0046
59406,0,0.0308
59407,0,0.0349
59408,0,0.0752
59409,0,0.0332
59410,0,0.0087
59411,0,0.0108
59412,0,0.0194
59413,0,0.0017
59414,0,0.0393
59415,0,0.0194
59416,0,0.007
59417,0,0.008
59418,0,0.0067
59419,0,0.0022
59420,0,0.1571
59421,0,0.2351
59422,0,0.0453
59423,0,0.0893
59424,1,0.9509
59425,0,0.0897
59426,0,0.0072
59427,0,0.008
59428,0,0.1081
59429,0,0.0078
59430,0,0.0039
59431,0,0.0135
59432,0,0.0066
59433,0,0.0334
59434,0,0.0071
59435,0,0.0017
59436,0,0.0029
59437,0,0.0115
59438,1,0.616
59439,0,0.0407
59440,0,0.0038
59441,0,0.0179
59442,0,0.003
59443,0,0.0051
59444,0,0.06
59445,0,0.0582
59446,0,0.0383
59447,0,0.0113
59448,0,0.0089
59449,0,0.0154
59450,0,0.0423
59451,1,0.9657
59452,0,0.0332
59453,0,0.0174
59454,0,0.0515
59455,0,0.0446
59456,0,0.0306
59457,1,0.9602
59458,0,0.0559
59459,0,0.1793
59460,0,0.1022
59461,0,0.0064
59462,1,0.925
59463,0,0.0066
59464,0,0.3365
59465,0,0.053
59466,0,0.1106
59467,0,0.029
59468,0,0.0042
59469,0,0.0158
59470,0,0.0028
59471,0,0.0043
59472,0,0.0891
59473,0,0.0506
59474,0,0.0128
59475,0,0.0603
59476,0,0.0127
59477,0,0.0189
59478,0,0.014
59479,0,0.0192
59480,0,0.0093
59481,0,0.0956
59482,1,0.9577
59483,0,0.0086
59484,0,0.0038
59485,0,0.0212
59486,0,0.0886
59487,0,0.0195
59488,0,0.0202
59489,0,0.0201
59490,0,0.0197
59491,1,0.9832
59492,0,0.0085
59493,0,0.0139
59494,0,0.0061
59495,1,0.8966
59496,0,0.0164
59497,1,0.9658
59498,0,0.057
59499,0,0.1131
59500,1,0.9814
59501,0,0.0335
59502,1,0.9084
59503,0,0.2647
59504,0,0.0065
59505,0,0.0261
59506,0,0.005
59507,0,0.0062
59508,0,0.0181
59509,0,0.0348
59510,0,0.0574
59511,0,0.0039
59512,0,0.0056
59513,0,0.1178
59514,0,0.0118
59515,0,0.0196
59516,0,0.0299
59517,1,0.8182
59518,0,0.0098
59519,0,0.0051
59520,0,0.0187
59521,0,0.0244
59522,0,0.0789
59523,0,0.0069
59524,0,0.0117
59525,1,0.8492
59526,0,0.1803
59527,0,0.0177
59528,0,0.0532
59529,0,0.0435
59530,1,0.9534
59531,0,0.0135
59532,0,0.0009
59533,0,0.0488
59534,0,0.023
59535,0,0.0162
59536,0,0.0487
59537,0,0.0305
59538,0,0.0801
59539,0,0.0375
59540,1,0.8183
59541,0,0.0111
59542,0,0.0463
59543,0,0.0351
59544,0,0.0305
59545,0,0.0539
59546,0,0.0155
59547,0,0.0223
59548,0,0.0067
59549,0,0.0265
59550,0,0.0107
59551,0,0.026
59552,0,0.0077
59553,0,0.0151
59554,1,0.9406
59555,0,0.0133
59556,0,0.0076
59557,0,0.0044
59558,0,0.0317
59559,0,0.0184
59560,0,0.0059
59561,0,0.0077
59562,0,0.0991
59563,0,0.029
59564,0,0.1693
59565,0,0.0155
59566,0,0.0299
59567,0,0.0122
59568,0,0.0037
59569,0,0.0037
59570,0,0.0469
59571,0,0.073
59572,0,0.0177
59573,0,0.0267
59574,1,0.9394
59575,0,0.0313
59576,0,0.0144
59577,0,0.0658
59578,1,0.8523
59579,0,0.0097
59580,0,0.0145
59581,0,0.0107
59582,0,0.0157
59583,0,0.0159
59584,0,0.0017
59585,0,0.0202
59586,0,0.006
59587,0,0.0102
59588,0,0.1896
59589,0,0.0737
59590,0,0.0074
59591,0,0.2336
59592,0,0.0379
59593,0,0.0106
59594,0,0.1908
59595,0,0.0501
59596,0,0.107
59597,1,0.9429
59598,0,0.0295
59599,0,0.075
59600,1,0.8931
59601,0,0.0019
59602,0,0.0991
59603,0,0.0722
59604,0,0.02
59605,0,0.0039
59606,0,0.0453
59607,0,0.066
59608,0,0.0185
59609,0,0.009
59610,1,0.9629
59611,0,0.0109
59612,1,0.9643
59613,0,0.0512
59614,0,0.3563
59615,0,0.0215
59616,0,0.0514
59617,0,0.0462
59618,0,0.0952
59619,0,0.0214
59620,0,0.0091
59621,0,0.0265
59622,0,0.0113
59623,0,0.0556
59624,0,0.0599
59625,0,0.0191
59626,0,0.02
59627,0,0.0651
59628,0,0.0056
59629,0,0.0035
59630,0,0.0407
59631,0,0.0036
59632,0,0.0128
59633,0,0.0098
59634,0,0.0084
59635,0,0.0182
59636,0,0.0665
59637,0,0.0436
59638,1,0.9839
59639,0,0.0072
59640,0,0.0164
59641,0,0.0152
59642,0,0.0086
59643,0,0.099
59644,0,0.0379
59645,0,0.2134
59646,0,0.0084
59647,1,0.9492
59648,0,0.0062
59649,0,0.0148
59650,0,0.0096
59651,0,0.0027
59652,0,0.0188
59653,0,0.0095
59654,0,0.0961
59655,0,0.0258
59656,0,0.1318
59657,1,0.9278
59658,0,0.0125
59659,0,0.0306
59660,0,0.1205
59661,0,0.0575
59662,1,0.9384
59663,0,0.0539
59664,0,0.0618
59665,0,0.0192
59666,0,0.0285
59667,0,0.0197
59668,0,0.0168
59669,0,0.0106
59670,0,0.0735
59671,0,0.0132
59672,0,0.0097
59673,0,0.0171
59674,1,0.6428
59675,0,0.0014
59676,0,0.1328
59677,1,0.9401
59678,0,0.0053
59679,0,0.0202
59680,0,0.0056
59681,0,0.0161
59682,0,0.0361
59683,0,0.0067
59684,0,0.0412
59685,0,0.0256
59686,0,0.3721
59687,0,0.0286
59688,0,0.0178
59689,0,0.1943
59690,0,0.002
59691,0,0.0081
59692,0,0.0585
59693,0,0.015
59694,0,0.0991
59695,0,0.0084
59696,1,0.9378
59697,0,0.0042
59698,0,0.0159
59699,0,0.0155
59700,0,0.0598
59701,0,0.0059
59702,0,0.0179
59703,0,0.028
59704,0,0.007
59705,0,0.0918
59706,0,0.0319
59707,0,0.0384
59708,0,0.0438
59709,0,0.0327
59710,0,0.0382
59711,0,0.0448
59712,0,0.013
59713,0,0.0555
59714,1,0.9244
59715,1,0.8998
59716,0,0.0319
59717,0,0.0055
59718,0,0.1426
59719,1,0.9354
59720,0,0.0189
59721,1,0.7911
59722,0,0.0266
59723,0,0.0114
59724,0,0.1293
59725,0,0.0172
59726,0,0.0056
59727,0,0.0695
59728,0,0.0054
59729,0,0.0038
59730,0,0.0929
59731,0,0.0366
59732,0,0.0234
59733,0,0.0335
59734,0,0.0293
59735,0,0.0061
59736,0,0.2184
59737,0,0.009
59738,0,0.1711
59739,0,0.0285
59740,0,0.0175
59741,0,0.0123
59742,0,0.1983
59743,0,0.0175
59744,0,0.0979
59745,0,0.0108
59746,0,0.0357
59747,1,0.9918
59748,0,0.0243
59749,0,0.0189
59750,0,0.0842
59751,0,0.0095
59752,0,0.0471
59753,0,0.0063
59754,0,0.0041
59755,0,0.0561
59756,0,0.0091
59757,0,0.0058
59758,0,0.0501
59759,0,0.0147
59760,0,0.0184
59761,0,0.0207
59762,0,0.1883
59763,0,0.0015
59764,0,0.1727
59765,0,0.0114
59766,0,0.091
59767,0,0.0323
59768,0,0.0024
59769,0,0.0165
59770,0,0.061
59771,0,0.0056
59772,0,0.0188
59773,0,0.0172
59774,0,0.0489
59775,0,0.1484
59776,0,0.1555
59777,0,0.1972
59778,0,0.0056
59779,0,0.0275
59780,0,0.002
59781,0,0.0317
59782,0,0.0189
59783,0,0.0256
59784,0,0.0174
59785,0,0.0093
59786,0,0.225
59787,0,0.4471
59788,0,0.0265
59789,0,0.0336
59790,0,0.0205
59791,0,0.003
59792,0,0.0785
59793,0,0.0331
59794,1,0.9575
59795,1,0.9471
59796,0,0.0081
59797,0,0.0202
59798,0,0.0054
59799,0,0.0043
59800,0,0.063
59801,0,0.018
59802,0,0.0863
59803,0,0.12
59804,0,0.0539
59805,0,0.0014
59806,0,0.0156
59807,0,0.0098
59808,0,0.0034
59809,0,0.0152
59810,0,0.0121
59811,0,0.0195
59812,0,0.0106
59813,0,0.0083
59814,0,0.0065
59815,0,0.218
59816,0,0.1482
59817,0,0.0036
59818,1,0.9185
59819,0,0.1644
59820,0,0.0328
59821,0,0.0498
59822,0,0.0185
59823,0,0.0253
59824,0,0.0181
59825,0,0.008
59826,0,0.0316
59827,0,0.1741
59828,0,0.1986
59829,0,0.0688
59830,0,0.0185
59831,0,0.0153
59832,0,0.0544
59833,0,0.0619
59834,0,0.0104
59835,0,0.009
59836,0,0.0318
59837,0,0.0412
59838,0,0.081
59839,0,0.0613
59840,0,0.0464
59841,1,0.9825
59842,0,0.0114
59843,0,0.0194
59844,0,0.2847
59845,0,0.0368
59846,0,0.006
59847,0,0.0248
59848,0,0.0125
59849,0,0.002
59850,1,0.9754
59851,0,0.0018
59852,0,0.0133
59853,0,0.0567
59854,0,0.0045
59855,0,0.0091
59856,0,0.0076
59857,0,0.1036
59858,1,0.9641
59859,0,0.0459
59860,1,0.9434
59861,0,0.0085
59862,0,0.0133
59863,0,0.0075
59864,0,0.0097
59865,0,0.0324
59866,0,0.0599
59867,0,0.0616
59868,0,0.0109
59869,0,0.0341
59870,0,0.0035
59871,0,0.0114
59872,0,0.0162
59873,0,0.0047
59874,0,0.0423
59875,0,0.0857
59876,0,0.0106
59877,0,0.0319
59878,1,0.9826
59879,0,0.0196
59880,1,0.9539
59881,0,0.0023
59882,0,0.0281
59883,0,0.0552
59884,0,0.0249
59885,0,0.0479
59886,0,0.0313
59887,1,0.9136
59888,0,0.0147
59889,0,0.0091
59890,0,0.0124
59891,1,0.6428
59892,0,0.0254
59893,0,0.0209
59894,0,0.0321
59895,0,0.1035
59896,0,0.0061
59897,0,0.01
59898,0,0.0166
59899,0,0.0158
59900,0,0.0151
59901,1,0.8389
59902,0,0.026
59903,0,0.0195
59904,0,0.18
59905,0,0.0115
59906,0,0.31
59907,0,0.0252
59908,0,0.0114
59909,0,0.0182
59910,0,0.0776
59911,0,0.0185
59912,0,0.0234
59913,0,0.0017
59914,0,0.13
59915,0,0.0145
59916,0,0.0062
59917,0,0.0077
59918,0,0.0045
59919,0,0.0185
59920,0,0.0569
59921,0,0.1215
59922,0,0.0482
59923,0,0.0674
59924,0,0.0058
59925,1,0.9587
59926,0,0.0406
59927,0,0.017
59928,0,0.0067
59929,0,0.0046
59930,0,0.016
59931,0,0.0114
59932,0,0.0382
59933,0,0.0182
59934,0,0.0109
59935,0,0.0049
59936,0,0.0386
59937,0,0.088
59938,0,0.0813
59939,0,0.2019
59940,1,0.7924
59941,0,0.0017
59942,0,0.0074
59943,0,0.0365
59944,0,0.0136
59945,0,0.0195
59946,0,0.0263
59947,0,0.0079
59948,0,0.0214
59949,1,0.9761
59950,0,0.0147
59951,0,0.069
59952,0,0.0176
59953,0,0.1016
59954,0,0.0327
59955,0,0.0022
59956,0,0.015
59957,0,0.1012
59958,0,0.0614
59959,0,0.0282
59960,0,0.0045
59961,0,0.0526
59962,0,0.1069
59963,0,0.0074
59964,0,0.0028
59965,0,0.0073
59966,1,0.8872
59967,0,0.0185
59968,0,0.0084
59969,0,0.0034
59970,0,0.0772
59971,1,0.9732
59972,1,0.8452
59973,0,0.0441
59974,0,0.0098
59975,0,0.0286
59976,0,0.0079
59977,0,0.092
59978,0,0.1305
59979,0,0.0146
59980,1,0.9729
59981,0,0.0379
59982,1,0.9346
59983,0,0.0794
59984,0,0.0091
59985,0,0.0343
59986,0,0.0455
59987,0,0.0165
59988,0,0.0699
59989,0,0.0146
59990,0,0.0412
59991,0,0.0718
59992,0,0.0203
59993,0,0.0078
59994,0,0.1689
59995,1,0.9627
59996,0,0.0144
59997,0,0.0715
59998,0,0.0224
59999,0,0.0048
60000,0,0.002
60001,0,0.0157
60002,0,0.0962
60003,0,0.0215
60004,0,0.0092
60005,0,0.0364
60006,0,0.0788
60007,0,0.0251
60008,0,0.0155
60009,0,0.0146
60010,0,0.143
60011,0,0.0133
60012,0,0.0984
60013,0,0.0048
60014,0,0.0299
60015,0,0.0306
60016,0,0.3237
60017,0,0.0253
60018,0,0.0253
60019,1,0.9369
60020,0,0.0471
60021,0,0.0173
60022,0,0.2865
60023,0,0.0399
60024,1,0.9767
60025,0,0.0442
60026,0,0.1667
60027,1,0.6701
60028,0,0.008
60029,1,0.9755
60030,0,0.4559
60031,0,0.0759
60032,0,0.0826
60033,0,0.0051
60034,0,0.0029
60035,0,0.0895
60036,0,0.0027
60037,0,0.0036
60038,0,0.024
60039,0,0.0139
60040,0,0.0475
60041,0,0.0317
60042,0,0.0198
60043,0,0.0326
60044,0,0.2762
60045,0,0.0108
60046,0,0.1547
60047,0,0.0184
60048,0,0.0017
60049,0,0.0384
60050,0,0.0278
60051,1,0.9693
60052,0,0.0215
60053,0,0.037
60054,0,0.0061
